QueryId System Rank Precision Recall
5 TfIdf 88 0.03 0.37
5 TfIdf 89 0.03 0.37
5 TfIdf 90 0.03 0.37
5 TfIdf 91 0.03 0.37
5 TfIdf 92 0.03 0.37
5 TfIdf 93 0.03 0.37
5 TfIdf 94 0.03 0.37
5 TfIdf 95 0.03 0.37
5 TfIdf 96 0.03 0.37
5 TfIdf 97 0.03 0.37
5 TfIdf 98 0.03 0.37
5 TfIdf 99 0.03 0.37
5 TfIdf 100 0.03 0.37
5 TfIdf 101 0.02 0.37
6 TfIdf 1 0 0
6 TfIdf 2 0.5 0.33
6 TfIdf 3 0.33 0.33
6 TfIdf 4 0.25 0.33
6 TfIdf 5 0.2 0.33
6 TfIdf 6 0.33 0.66
6 TfIdf 7 0.28 0.66
6 TfIdf 8 0.25 0.66
6 TfIdf 9 0.22 0.66
6 TfIdf 10 0.2 0.66
6 TfIdf 11 0.18 0.66
6 TfIdf 12 0.16 0.66
6 TfIdf 13 0.15 0.66
6 TfIdf 14 0.14 0.66
6 TfIdf 15 0.13 0.66
6 TfIdf 16 0.12 0.66
6 TfIdf 17 0.11 0.66
6 TfIdf 18 0.11 0.66
6 TfIdf 19 0.1 0.66
6 TfIdf 20 0.1 0.66
6 TfIdf 21 0.09 0.66
6 TfIdf 22 0.09 0.66
6 TfIdf 23 0.08 0.66
6 TfIdf 24 0.08 0.66
6 TfIdf 25 0.08 0.66
6 TfIdf 26 0.07 0.66
6 TfIdf 27 0.07 0.66
6 TfIdf 28 0.07 0.66
6 TfIdf 29 0.06 0.66
6 TfIdf 30 0.06 0.66
6 TfIdf 31 0.06 0.66
6 TfIdf 32 0.06 0.66
6 TfIdf 33 0.06 0.66
6 TfIdf 34 0.05 0.66
6 TfIdf 35 0.05 0.66
6 TfIdf 36 0.05 0.66
6 TfIdf 37 0.05 0.66
6 TfIdf 38 0.05 0.66
6 TfIdf 39 0.05 0.66
6 TfIdf 40 0.05 0.66
6 TfIdf 41 0.04 0.66
6 TfIdf 42 0.04 0.66
6 TfIdf 43 0.04 0.66
6 TfIdf 44 0.04 0.66
6 TfIdf 45 0.04 0.66
6 TfIdf 46 0.04 0.66
6 TfIdf 47 0.04 0.66
6 TfIdf 48 0.04 0.66
6 TfIdf 49 0.04 0.66
6 TfIdf 50 0.04 0.66
6 TfIdf 51 0.03 0.66
6 TfIdf 52 0.05 1
6 TfIdf 53 0.05 1
6 TfIdf 54 0.05 1
6 TfIdf 55 0.05 1
6 TfIdf 56 0.05 1
6 TfIdf 57 0.05 1
6 TfIdf 58 0.05 1
6 TfIdf 59 0.05 1
6 TfIdf 60 0.05 1
6 TfIdf 61 0.04 1
6 TfIdf 62 0.04 1
6 TfIdf 63 0.04 1
6 TfIdf 64 0.04 1
6 TfIdf 65 0.04 1
6 TfIdf 66 0.04 1
6 TfIdf 67 0.04 1
6 TfIdf 68 0.04 1
6 TfIdf 69 0.04 1
6 TfIdf 70 0.04 1
6 TfIdf 71 0.04 1
6 TfIdf 72 0.04 1
6 TfIdf 73 0.04 1
6 TfIdf 74 0.04 1
6 TfIdf 75 0.04 1
6 TfIdf 76 0.03 1
6 TfIdf 77 0.03 1
6 TfIdf 78 0.03 1
6 TfIdf 79 0.03 1
6 TfIdf 80 0.03 1
6 TfIdf 81 0.03 1
6 TfIdf 82 0.03 1
6 TfIdf 83 0.03 1
6 TfIdf 84 0.03 1
6 TfIdf 85 0.03 1
6 TfIdf 86 0.03 1
6 TfIdf 87 0.03 1
6 TfIdf 88 0.03 1
6 TfIdf 89 0.03 1
6 TfIdf 90 0.03 1
6 TfIdf 91 0.03 1
6 TfIdf 92 0.03 1
6 TfIdf 93 0.03 1
6 TfIdf 94 0.03 1
6 TfIdf 95 0.03 1
6 TfIdf 96 0.03 1
6 TfIdf 97 0.03 1
6 TfIdf 98 0.03 1
6 TfIdf 99 0.03 1
6 TfIdf 100 0.03 1
6 TfIdf 101 0.02 1
7 TfIdf 1 1 0.03
7 TfIdf 2 1 0.07
7 TfIdf 3 0.66 0.07
7 TfIdf 4 0.5 0.07
7 TfIdf 5 0.4 0.07
7 TfIdf 6 0.33 0.07
7 TfIdf 7 0.28 0.07
7 TfIdf 8 0.25 0.07
7 TfIdf 9 0.22 0.07
7 TfIdf 10 0.3 0.1
7 TfIdf 11 0.27 0.1
7 TfIdf 12 0.25 0.1
7 TfIdf 13 0.23 0.1
7 TfIdf 14 0.28 0.14
7 TfIdf 15 0.26 0.14
7 TfIdf 16 0.25 0.14
7 TfIdf 17 0.23 0.14
7 TfIdf 18 0.27 0.17
7 TfIdf 19 0.26 0.17
7 TfIdf 20 0.25 0.17
7 TfIdf 21 0.23 0.17
7 TfIdf 22 0.22 0.17
7 TfIdf 23 0.21 0.17
7 TfIdf 24 0.2 0.17
7 TfIdf 25 0.2 0.17
7 TfIdf 26 0.19 0.17
7 TfIdf 27 0.18 0.17
7 TfIdf 28 0.17 0.17
7 TfIdf 29 0.17 0.17
7 TfIdf 30 0.16 0.17
7 TfIdf 31 0.16 0.17
7 TfIdf 32 0.15 0.17
7 TfIdf 33 0.15 0.17
7 TfIdf 34 0.14 0.17
7 TfIdf 35 0.14 0.17
7 TfIdf 36 0.13 0.17
7 TfIdf 37 0.13 0.17
7 TfIdf 38 0.15 0.21
7 TfIdf 39 0.17 0.25
7 TfIdf 40 0.17 0.25
7 TfIdf 41 0.17 0.25
7 TfIdf 42 0.16 0.25
7 TfIdf 43 0.16 0.25
7 TfIdf 44 0.15 0.25
7 TfIdf 45 0.15 0.25
7 TfIdf 46 0.17 0.28
7 TfIdf 47 0.17 0.28
7 TfIdf 48 0.16 0.28
7 TfIdf 49 0.16 0.28
7 TfIdf 50 0.16 0.28
7 TfIdf 51 0.15 0.28
7 TfIdf 52 0.15 0.28
7 TfIdf 53 0.15 0.28
7 TfIdf 54 0.14 0.28
7 TfIdf 55 0.14 0.28
7 TfIdf 56 0.14 0.28
7 TfIdf 57 0.14 0.28
7 TfIdf 58 0.13 0.28
7 TfIdf 59 0.13 0.28
7 TfIdf 60 0.13 0.28
7 TfIdf 61 0.13 0.28
7 TfIdf 62 0.12 0.28
7 TfIdf 63 0.12 0.28
7 TfIdf 64 0.12 0.28
7 TfIdf 65 0.12 0.28
7 TfIdf 66 0.12 0.28
7 TfIdf 67 0.11 0.28
7 TfIdf 68 0.11 0.28
7 TfIdf 69 0.11 0.28
7 TfIdf 70 0.12 0.32
7 TfIdf 71 0.12 0.32
7 TfIdf 72 0.12 0.32
7 TfIdf 73 0.12 0.32
7 TfIdf 74 0.12 0.32
7 TfIdf 75 0.12 0.32
7 TfIdf 76 0.11 0.32
7 TfIdf 77 0.11 0.32
7 TfIdf 78 0.11 0.32
7 TfIdf 79 0.11 0.32
7 TfIdf 80 0.11 0.32
7 TfIdf 81 0.11 0.32
7 TfIdf 82 0.1 0.32
7 TfIdf 83 0.1 0.32
7 TfIdf 84 0.1 0.32
7 TfIdf 85 0.1 0.32
7 TfIdf 86 0.11 0.35
7 TfIdf 87 0.11 0.35
7 TfIdf 88 0.11 0.35
7 TfIdf 89 0.11 0.35
7 TfIdf 90 0.11 0.35
7 TfIdf 91 0.1 0.35
7 TfIdf 92 0.1 0.35
7 TfIdf 93 0.1 0.35
7 TfIdf 94 0.1 0.35
7 TfIdf 95 0.1 0.35
7 TfIdf 96 0.1 0.35
7 TfIdf 97 0.1 0.35
7 TfIdf 98 0.1 0.35
7 TfIdf 99 0.1 0.35
7 TfIdf 100 0.1 0.35
7 TfIdf 101 0.09 0.35
8 TfIdf 1 1 0.33
8 TfIdf 2 0.5 0.33
8 TfIdf 3 0.33 0.33
8 TfIdf 4 0.25 0.33
8 TfIdf 5 0.2 0.33
8 TfIdf 6 0.16 0.33
8 TfIdf 7 0.14 0.33
8 TfIdf 8 0.12 0.33
8 TfIdf 9 0.11 0.33
8 TfIdf 10 0.1 0.33
8 TfIdf 11 0.09 0.33
8 TfIdf 12 0.08 0.33
8 TfIdf 13 0.15 0.66
8 TfIdf 14 0.14 0.66
8 TfIdf 15 0.13 0.66
8 TfIdf 16 0.12 0.66
8 TfIdf 17 0.11 0.66
8 TfIdf 18 0.11 0.66
8 TfIdf 19 0.1 0.66
8 TfIdf 20 0.1 0.66
8 TfIdf 21 0.09 0.66
8 TfIdf 22 0.09 0.66
8 TfIdf 23 0.08 0.66
8 TfIdf 24 0.08 0.66
8 TfIdf 25 0.08 0.66
8 TfIdf 26 0.07 0.66
8 TfIdf 27 0.07 0.66
8 TfIdf 28 0.07 0.66
8 TfIdf 29 0.06 0.66
8 TfIdf 30 0.06 0.66
8 TfIdf 31 0.06 0.66
8 TfIdf 32 0.06 0.66
8 TfIdf 33 0.06 0.66
8 TfIdf 34 0.05 0.66
8 TfIdf 35 0.05 0.66
8 TfIdf 36 0.05 0.66
8 TfIdf 37 0.05 0.66
8 TfIdf 38 0.05 0.66
8 TfIdf 39 0.05 0.66
8 TfIdf 40 0.05 0.66
8 TfIdf 41 0.04 0.66
8 TfIdf 42 0.04 0.66
8 TfIdf 43 0.04 0.66
8 TfIdf 44 0.04 0.66
8 TfIdf 45 0.04 0.66
8 TfIdf 46 0.04 0.66
8 TfIdf 47 0.04 0.66
8 TfIdf 48 0.04 0.66
8 TfIdf 49 0.04 0.66
8 TfIdf 50 0.04 0.66
8 TfIdf 51 0.03 0.66
8 TfIdf 52 0.03 0.66
8 TfIdf 53 0.03 0.66
8 TfIdf 54 0.03 0.66
8 TfIdf 55 0.03 0.66
8 TfIdf 56 0.03 0.66
8 TfIdf 57 0.05 1
8 TfIdf 58 0.05 1
8 TfIdf 59 0.05 1
8 TfIdf 60 0.05 1
8 TfIdf 61 0.04 1
8 TfIdf 62 0.04 1
8 TfIdf 63 0.04 1
8 TfIdf 64 0.04 1
8 TfIdf 65 0.04 1
8 TfIdf 66 0.04 1
8 TfIdf 67 0.04 1
8 TfIdf 68 0.04 1
8 TfIdf 69 0.04 1
8 TfIdf 70 0.04 1
8 TfIdf 71 0.04 1
8 TfIdf 72 0.04 1
8 TfIdf 73 0.04 1
8 TfIdf 74 0.04 1
8 TfIdf 75 0.04 1
8 TfIdf 76 0.03 1
8 TfIdf 77 0.03 1
8 TfIdf 78 0.03 1
8 TfIdf 79 0.03 1
8 TfIdf 80 0.03 1
8 TfIdf 81 0.03 1
8 TfIdf 82 0.03 1
8 TfIdf 83 0.03 1
8 TfIdf 84 0.03 1
8 TfIdf 85 0.03 1
8 TfIdf 86 0.03 1
8 TfIdf 87 0.03 1
8 TfIdf 88 0.03 1
8 TfIdf 89 0.03 1
8 TfIdf 90 0.03 1
8 TfIdf 91 0.03 1
8 TfIdf 92 0.03 1
8 TfIdf 93 0.03 1
8 TfIdf 94 0.03 1
